"@title","thai"
"#01153","บรรณาธิการ|-1|-1|-1|3|<1> มาวาด<br>การ์ตูนเรื่องคุณแม่กันต่อไหม|ฉันเชื่อในตัวเธอนะ <1>!<br>ฉัน  รู้ว่าคุณมีพลัง<br>ทำให้พวกเขายิ้มได้!|หมดเขตภายใน <0> วัน<br>อีกไม่นานคุณคิดว่า<br>คุณจะทำได้ไหม|"
"#01154","บรรณาธิการ|-1|-1|-1|3|<1> มาวาด<br>การ์ตูนเรื่องที่มีเนื้อเรื่องมุ่งเป้าไปที่<br>เด็กน้อยต่อไปไหม|ฉันเชื่อในตัวคุณนะ <  1>!<br>ฉันรู้ว่าคุณมีพลังที่จะ<br>ทำให้พวกเขายิ้มได้!|หมดเขตในอีก <0> วัน<br>อีกไม่นาน คุณคิดว่า<br>คุณจะทำได้ไหม|"
"#01155","บรรณาธิการ|-1|-1|-1|3|<1> มาวาด<br>การ์ตูนตลกๆ ที่มุ่งเป้าไปที่<br>เด็กๆ กันต่อไปดีไหม|ฉันเชื่อในตัวคุณนะ <1>  !<br>ฉันรู้ว่าคุณมีพลังที่จะ<br>ทำให้พวกเขายิ้มได้!|หมดเขตภายใน <0> วัน<br>อีกไม่นาน คุณคิดว่า<br>คุณจะทำได้ไหม|"
"#01156","บรรณาธิการ|-1|-1|-1|3|<1> มาวาด<br>การ์ตูนเรื่องผู้หญิงกันต่อดีกว่าไหม|ฉันเชื่อในตัวคุณนะ <1>!<br>ฉัน  รู้ว่าคุณมีพลัง<br>ทำให้พวกเขายิ้มได้!|หมดเขตภายใน <0> วัน<br>อีกไม่นานคุณคิดว่า<br>คุณจะทำได้ไหม|"
"#01157","กลุ่มเรตติ้งมังงะ|-1|5|5|3|ในที่สุด คุณก็ทำได้ คุณเป็น<br>ศิลปินการ์ตูนอันดับสูงสุด!|เอาถ้วยรางวัลนี้ไปเป็น<br>การรับรู้  จาก Manga<br>Rating Group.|Congratulations!|"
"#01158","คณะกรรมการประเมินสินทรัพย์|-1|5|5|4|ยินดีด้วย! จากการสำรวจ<br>แบบสำรวจของเรา...|...คุณคือนักวาดการ์ตูนที่มี<br>ทรัพย์สินมากที่สุด!|  ที่นี่ รับถ้วยรางวัลนี้เป็น<br>การยอมรับจากสินทรัพย์<br>คณะกรรมการประเมินผล|ขอแสดงความยินดีด้วย!|"
"#01159","คณะกรรมการประเมินภาพยนตร์|-1|5|5|2|ภาพยนตร์การ์ตูนของคุณ<br>ทำลายสถิติบ็อกซ์ออฟฟิศ ดังนั้น...|เอาถ้วยรางวัลนี้ไปเป็น<br>ที่ได้รับการยอมรับจาก  ภาพยนตร์<br>คณะกรรมการประเมินผล|"
"#01160","บรรณาธิการ|-1|-1|-1|3|การ์ตูนเรื่องล่าสุดของคุณ....|...ได้รับการตอบรับเป็นอย่างดี<br>จากแฟนๆ ของเรา!|เราจะมาเล่าให้ฟัง  <br>การชำระเงินของคุณ! ทำได้ดีมาก!|"
"#01161","Blacky Sheep|-1|8|5|2|<1> ฉันไม่แน่ใจว่าคุณ<br>ค่อนข้างแพร่หลายมากพอในฐานะศิลปินมังงะ<br>ที่จะทำงานกับเรื่องนี้<br>  สำนักพิมพ์...|ลองเลือกอันอื่นกันเถอะ|"
"#01162","Blacky Sheep|-1|8|5|2|ตอนนี้คุณมีอพาร์ทเมนต์<br>ที่ใหญ่กว่าแล้ว คุณสามารถวาง<br>อุปกรณ์เพิ่มเติมได้|แตะสี่เหลี่ยมสีน้ำเงินเพื่อวาง<br>บางอย่าง  .|"
"#01163","ตัวเอก|-1|-1|-1|1|ในที่สุด...มังงะ<br>เสร็จสมบูรณ์!|"
"#01164","Blacky Sheep|-1|8|5|2|อืมมม... ไม่เป็นไรสำหรับ<br>ในครั้งแรก|เอาล่ะ เอาไปให้สำนักพิมพ์<br>ดูว่ามันเป็นยังไง  ไป!|"
"#01165","Movie Official|-1|4|6|3|จำนวน<br>ของผู้คนที่สตรีมเข้าสู่ภาพยนตร์<br>โรงหนังทำสถิติสูงเป็นประวัติการณ์|-1|4|6|3|ขอบคุณมากนะ!  !|ลาก่อน|"
"#01166","Movie Official|-1|4|6|3|ภาพยนตร์ก็สมเหตุสมผล<br>ได้รับการตอบรับเป็นอย่างดี... ฉันคิดว่ามัน<br>คุ้มค่าที่จะสร้างมันขึ้นมา|ขอบคุณอีกครั้ง <1>!  |ลาก่อน|"
"#01167","Blacky Sheep|-1|8|5|2|อืม มันไม่มีประโยชน์ที่จะมี<br>มังงะเหล่านี้อยู่ในสต็อกเพื่อทำอะไร<br>ไม่ทำอะไรเลย...|งั้นแตะ ""นำไปเผยแพร่"" หรือ  <br>""เข้าร่วมการแข่งขัน.""|"
"#01168","Blacky Sheep|-1|8|5|3|คุณได้รับประสบการณ์มากมาย<br>ใช่ไหม|บางทีถึงเวลาต้องทำบ้างแล้ว<br>""การฝึกอบรม"  "!|ถ้าอยากเติบโตเป็นศิลปินมังงะ<br>ให้ลองฝึก<br>ได้เลย!|"
"#01169","Blacky Sheep|-1|8|5|4|Congratulations, <1>!<br>ตื่นเต้นมาก!|ทั้งชื่อและความเป็นจริง...<br>คุณเก่งมาก  นักวาดการ์ตูน!|ฉันจะไม่ซวยหรอกนะ แต่ฉันคิดว่าถ้าการ์ตูนของคุณยังขายอยู่<br>แบบนี้ล่ะก็...|...อาจจะถึงเวลาต้องพิจารณาแล้วสิ<br>  ย้ายไปที่<br>นิตยสารขนาดใหญ่|"
"#01170","ตัวเอก|-1|-1|-1|1|ฉันต้องการปรับปรุงการผลิต<br>ความเร็ว...|"
"#01171","Blacky Sheep|-1|8|5|1|ฉันรู้สึกว่าคุณจะสามารถวาด<br>มังงะได้เร็วขึ้นหลังจากนี้|"
"#01172","ตัวเอก|-1|-1|-1|1|ฉันต้องการปรับปรุงการวาดของฉัน...|"
"#01173","Blacky Sheep|-1|8|5|2|การฝึกอบรมนี้จะช่วยปรับปรุง<br>งานศิลปะของคุณ|ถ้ารูปภาพในมังงะของคุณ<br>ดีกว่า คุณอาจดึงดูด<br>ผู้อ่านมากขึ้น  |"
